openalex_id,route,freq,doi,year,journal,cited_by,title
W7118017814,forward,2,10.1016/j.buildenv.2026.114196,2026,Building and Environment,0,Machine learning for predicting soundscape: From individual-level deterministic models to group-level probabilistic models
W7128165085,forward,2,10.3390/ijerph23020206,2026,International Journal of Environmental Research and Public Health,0,Pedestrians’ Perceptions of Motorized Traffic in Suburban–Rural Areas of a Metropolitan Region: Exploring Measurement Perspectives
W7134853798,forward,2,10.1016/j.apacoust.2026.111301,2026,Applied Acoustics,0,Evaluation of soundscape authenticity in historic districts: weighted formulae and spatial typology-based sound selection
W7148339081,forward,2,10.1016/j.ufug.2026.129441,2026,Urban forestry & urban greening,0,Health parks certification criteria: Assessing the psychological impact of natural features
W7153505414,forward,2,10.35631/aijbes.827017,2026,Advanced International Journal of Business Entrepreneurship and SMEs,0,CONCEPTUALISING SOUNDSCAPE PREFERENCE IN HIGH-TRAFFIC COMMERCIAL STREETS
W7161940754,forward,2,10.1016/j.apacoust.2026.111386,2026,Applied Acoustics,0,Understanding compact urban university campus soundscapes: A cluster-based analysis of sound sources and student perceptual responses
W7162527176,forward,2,10.1016/j.buildenv.2026.114803,2026,Building and Environment,0,Comparative analysis of auditory and olfactory complaints: spatiotemporal patterns and multi-scale built environment drivers in urban fringes
W7162532345,forward,2,10.1051/aacus/2026051,2026,Acta Acustica,0,Introducing short informational-attentional masking sounds to improve staying in pocket urban parks: a laboratory study
W7167831152,forward,2,10.4103/nah.nah_261_25,2026,Noise and Health,0,Tranquillity as a Determinant of Health: A Synthesis of Exposure Surrogates and Operationalization for Environmental Epidemiology
W7168794683,forward,2,10.1002/pan3.70391,2026,People and Nature,0,Public perceptions of anthropogenic and natural sounds: Disparities in soundscapes and corresponding sense of place
W4416703050,forward,2,10.1016/j.buildenv.2025.114052,2025,Building and Environment,0,Effects of sound-based environmental design on children’s social interaction: An on site experiment
W7128589235,forward,2,10.1016/j.ufug.2026.129343,2026,Urban forestry & urban greening,0,Habitat-dependent multisensory mediation links plant diversity and perceived environmental quality across urban wetland habitats
W7133327059,forward,2,10.1371/journal.pone.0344125,2026,PLoS ONE,0,Exploring the relationship between mental health and urban green space soundscapes: A scoping review
W7139079221,forward,2,10.1016/j.tra.2026.104962,2026,Transportation Research Part A Policy and Practice,0,Desirable bikeshare routes: Nonlinear impacts of micro-level street environments
W7154847147,forward,2,10.1016/j.scs.2026.107411,2026,Sustainable Cities and Society,0,Nonlinear responses of perceived soundscape restorativeness to spatiotemporal drivers in urban forest park
W7164577581,forward,2,10.1121/10.0044150,2026,The Journal of the Acoustical Society of America,0,Effects of symmetric building heights along streets on the sound environment of pedestrian spaces
W2727275208,forward,1,10.1016/j.envres.2017.06.028,2017,Environmental Research,2471,Exploring pathways linking greenspace to health: Theoretical and methodological guidance
W2166237669,forward,1,10.1016/j.socscimed.2010.01.002,2010,Social Science & Medicine,1142,Green space as a buffer between stressful life events and health
W1933516342,forward,1,10.1073/pnas.1503402112,2015,Proceedings of the National Academy of Sciences,927,Green spaces and cognitive development in primary schoolchildren
W2339652436,forward,1,10.1289/ehp.1510363,2016,Environmental Health Perspectives,596,Exposure to Greenness and Mortality in a Nationwide Prospective Cohort Study of Women
W2052763899,forward,1,10.1007/s10531-010-9888-8,2010,Biodiversity and Conservation,547,Using the ecosystem services approach for better planning and conservation of urban green spaces: a Finland case study
W2792098998,forward,1,10.1007/s40572-018-0179-y,2018,Current Environmental Health Reports,546,A Review of Epidemiologic Studies on Greenness and Health: Updated Literature Through 2017
W2027395306,forward,1,10.1007/s00038-009-0069-z,2009,Sozial- und Präventivmedizin,520,Landscape and well-being: a scoping study on the health-promoting impact of outdoor environments
W2625518584,forward,1,10.1080/02723638.2017.1349987,2017,Urban Geography,498,Assessing green gentrification in historically disenfranchised neighborhoods: a longitudinal and spatial analysis of Barcelona
W777838452,forward,1,10.1016/j.ecolecon.2015.10.013,2015,Ecological Economics,493,The role of urban green space for human well-being
W2739613847,forward,1,10.3390/ijerph14080864,2017,International Journal of Environmental Research and Public Health,406,A Review of the Benefits of Nature Experiences: More Than Meets the Eye
W2142541464,forward,1,10.1016/j.buildenv.2013.08.012,2013,Building and Environment,391,Cost–benefit analysis for green façades and living wall systems
W2140581099,forward,1,10.1289/ehp.1408215,2014,Environmental Health Perspectives,388,Green and Blue Spaces and Behavioral Development in Barcelona Schoolchildren: The BREATHE Project
W2118880972,forward,1,10.1146/annurev-anthro-022510-132230,2010,Annual Review of Anthropology,363,Soundscapes: Toward a Sounded Anthropology
W2895762794,forward,1,10.1016/j.landurbplan.2018.09.015,2018,Landscape and Urban Planning,363,Measuring visual quality of street space and its temporal variation: Methodology and its application in the Hutong area in Beijing
W2075764707,forward,1,10.1016/j.landurbplan.2010.08.011,2010,Landscape and Urban Planning,361,Million trees Los Angeles canopy cover and benefit assessment
W2884832675,forward,1,10.1080/13511610.2018.1497480,2018,Innovation The European Journal of Social Science Research,350,Social cohesion revisited: a new definition and how to characterize it
W1632182124,forward,1,10.1111/1365-2664.12469,2015,Journal of Applied Ecology,313,"REVIEW: Quantifying urban ecosystem services based on high‐resolution data of urban green space: an assessment for Rotterdam, the Netherlands"
W2941734447,forward,1,10.1016/j.landurbplan.2019.04.005,2019,Landscape and Urban Planning,311,Characteristics of urban parks and their relation to user well-being
W1970803296,forward,1,10.1016/j.landurbplan.2010.06.011,2010,Landscape and Urban Planning,296,Student performance and high school landscapes: Examining the links
W2137243668,forward,1,10.1016/j.healthplace.2014.10.015,2015,Health & Place,291,Developing the urban blue: Comparative health responses to blue and green urban open spaces in Germany
W2949652968,forward,1,10.1016/j.envres.2019.108535,2019,Environmental Research,286,Urban greenery and mental wellbeing in adults: Cross-sectional mediation analyses on multiple pathways across different greenery measures
W2000728846,forward,1,10.1007/s13280-014-0601-0,2015,AMBIO,281,Mapping bundles of ecosystem services reveals distinct types of multifunctionality within a Swedish landscape
W2047496219,forward,1,10.1177/0042098013494417,2013,Urban Studies,263,Public Greenspace and Life Satisfaction in Urban Australia
W2120586679,forward,1,10.1016/j.enbuild.2009.01.002,2009,Energy and Buildings,253,The value of shade: Estimating the effect of urban trees on summertime electricity use
W2750734382,forward,1,10.1016/j.buildenv.2017.08.054,2017,Building and Environment,250,Vertical greening systems – A review on recent technologies and research advancement
W2748789850,forward,1,10.1053/j.semperi.2017.07.002,2017,Seminars in Perinatology,238,Birth outcome racial disparities: A result of intersecting social and environmental factors
W2216259676,forward,1,10.1016/j.envpol.2015.07.038,2015,Environmental Pollution,227,Urban planning with respect to environmental quality and human well-being
W2572937928,forward,1,10.1016/j.apacoust.2017.01.007,2017,Applied Acoustics,227,Urban cities and road traffic noise: Reduction through vegetation
W2000937066,forward,1,10.1016/j.rser.2014.07.166,2014,Renewable and Sustainable Energy Reviews,220,A review of energy characteristic of vertical greenery systems
W2139217528,forward,1,10.1016/j.landurbplan.2014.05.003,2014,Landscape and Urban Planning,219,Green spaces in the direct living environment and social contacts of the aging population
W2126305166,forward,1,10.1089/eco.2013.0008,2013,Ecopsychology,210,"Experiencing Connection With Nature: The Matrix of Psychological Well-Being, Mindfulness, and Outdoor Recreation"
W2091807155,forward,1,10.1016/j.jenvman.2009.05.002,2009,Journal of Environmental Management,202,Effects of habitat and landscape fragmentation on humans and biodiversity in densely populated landscapes
W2790092182,forward,1,10.1289/ehp1876,2018,Environmental Health Perspectives,193,The Association between Lifelong Greenspace Exposure and 3-Dimensional Brain Magnetic Resonance Imaging in Barcelona Schoolchildren
W2900366159,forward,1,10.1016/j.envpol.2018.10.114,2018,Environmental Pollution,188,Urban vegetation loss and ecosystem services: The influence on climate regulation and noise and air pollution
W1969258310,forward,1,10.1016/j.buildenv.2009.06.014,2009,Building and Environment,178,"LAI based trees selection for mid latitude urban developments: A microclimatic study in Cairo, Egypt"
W2768784252,forward,1,10.1177/0013916517738563,2017,Environment and Behavior,178,"Do Physical Activity, Social Cohesion, and Loneliness Mediate the Association Between Time Spent Visiting Green Space and Mental Health?"
W2995615486,forward,1,10.1016/j.landusepol.2019.104319,2019,Land Use Policy,173,Urban green space qualities: An integrated approach towards GIS-based assessment reflecting user perception
W3098788022,forward,1,10.1016/j.scs.2020.102597,2020,Sustainable Cities and Society,172,"Investigating changes in noise pollution due to the COVID-19 lockdown: The case of Dublin, Ireland"
W4389321524,forward,1,10.1016/j.landurbplan.2023.104969,2023,Landscape and Urban Planning,170,Environmental factors for outdoor jogging in Beijing: Insights from using explainable spatial machine learning and massive trajectory data
W2007591334,forward,1,10.1177/0885412214520712,2014,Journal of Planning Literature,167,The Three Domains of Urban Planning for Health and Well-being
W2006302322,forward,1,10.1007/s11252-014-0343-6,2014,Urban Ecosystems,165,How do people perceive urban trees? Assessing likes and dislikes in relation to the trees of a city
W2099255754,forward,1,10.1136/bmjopen-2013-003094,2013,BMJ Open,156,Does access to neighbourhood green space promote a healthy duration of sleep? Novel findings from a cross-sectional study of 259 319 Australians
W3155189709,forward,1,10.1016/j.landusepol.2021.105437,2021,Land Use Policy,155,Usage of urban green space and related feelings of deprivation during the COVID-19 lockdown: Lessons learned from an Italian case study
W2591818721,forward,1,10.1016/j.envres.2017.02.017,2017,Environmental Research,153,The relationship between natural outdoor environments and cognitive functioning and its mediators
W2954156579,forward,1,10.1016/j.scs.2019.101678,2019,Sustainable Cities and Society,152,"Examining the associations between urban built environment and noise pollution in high-density high-rise urban areas: A case study in Wuhan, China"
